insertId,jsonPayload.extra.duration,jsonPayload.extra.statusCode,jsonPayload.extra.url,jsonPayload.message,jsonPayload.module,jsonPayload.user_id,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app_kubernetes_io/instance""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""","labels.""k8s-pod/role""",logName,receiveTimestamp,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp,trace
k9lh5ff5mscg4,0.169427,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811650162_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T15:01:13.015592068Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-29T15:01:11.691634504Z,projects/passculture-metier-prod/traces/85a377c9adb49e37b2ab5403fc754638
1hkg07nf4m9aqf,0.084711,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811646837_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:54:55.015192964Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:54:53.409748103Z,projects/passculture-metier-prod/traces/547875fc5505f2ff91cb1af0901e2948
1y7aouuf4pasmi,0.282941,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811646837_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:54:30.024941423Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:54:25.929073734Z,projects/passculture-metier-prod/traces/e9ad5153a7f7d8a4ae36dd2732515221
1mtmmabf4g5l53,0.105448,200,https://i.pinimg.com/originals/a1/78/33/a178331817416682b687cf3ac04c21b4.jpg,External service called,pcapi.utils.requests,141420,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:54:28.019633784Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:54:25.711024711Z,projects/passculture-metier-prod/traces/d8eef3c4fef21310dc891a0b82ec7191
1n3t2mgf57htew,0.248512,200,https://www.cnewyork.net/wp-content/uploads/2016/01/concert-new-york.jpg,External service called,pcapi.utils.requests,141420,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:52:39.057926018Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:52:38.880310526Z,projects/passculture-metier-prod/traces/b022837b66d83ce0d7e256cac448f8bf
1kbvqylf4iyh4w,0.07193,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811646820_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:52:23.013091204Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:52:22.503939855Z,projects/passculture-metier-prod/traces/f9263b0ec92bd38cdff7aa00f4ace609
k9pkqof4q89vj,0.099581,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811646820_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:52:10.022440737Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:52:06.022072158Z,projects/passculture-metier-prod/traces/e780adf3568a97c056af1eedf972e09a
1iocr10f683tht,0.047737,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811645694_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:48:53.018244232Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:48:52.837469571Z,projects/passculture-metier-prod/traces/39c05f62e7fe9aafe9dca218dbc75e82
1oi0mrff48s20z,0.196444,200,https://entreprise.data.gouv.fr/api/sirene/v3/unites_legales/334473352,External service called,pcapi.utils.requests,,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:48:39.017150613Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:48:37.401686291Z,370e83c4-aa20-4c3e-a997-438a07878ef5
1c098mlf5csbg7,0.110871,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811645694_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:48:38.049869071Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:48:35.067428375Z,projects/passculture-metier-prod/traces/5f40827a4e8b8e247bd5d28d9fec9027
1idtfzdf4s3i0s,0.034834,200,"https://e-leclerc.scene7.com/is/image/gtinternet/Electre_978-2-8116-4390-4_9782811643904?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:46:25.016763754Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:46:23.235774223Z,projects/passculture-metier-prod/traces/eb1225d8c91590caee101d93df7aef9a
ilavldf4omifp,0.357993,200,"https://e-leclerc.scene7.com/is/image/gtinternet/Electre_978-2-8116-4390-4_9782811643904?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:46:15.012671847Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:46:11.167365646Z,projects/passculture-metier-prod/traces/04e46859b9cf1dadfe564220b78875ed
6o6y6vf4h4suu,0.055627,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811642006_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:44:49.013938092Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:44:46.447111560Z,projects/passculture-metier-prod/traces/e32f930eb7d57c495c5da85acb5b3d93
b3u7dif4ao4tm,0.281238,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811642006_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:44:38.024516004Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:44:35.651759868Z,projects/passculture-metier-prod/traces/3b28749a134caf7403ec535e7ca92bc5
184mvpwf5f1wsz,0.099456,200,https://entreprise.data.gouv.fr/api/sirene/v3/unites_legales/844697961,External service called,pcapi.utils.requests,,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:35:35.013811094Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:35:34.389581867Z,c5447fbc-f330-4278-a4d9-6a049bf8cf47
1canotkf4mez87,0.055257,200,https://static.fnac-static.com/multimedia/Images/FR/NR/57/5e/ba/12213847/1507-1/tsp20200708070427/Le-Jeu-de-la-mort.jpg,External service called,pcapi.utils.requests,14109,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:33:04.020310652Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:32:59.483804534Z,projects/passculture-metier-prod/traces/9ecf79c91998490065f07d5dee61b398
1es5bwif4n8pnl,0.076441,200,https://static.fnac-static.com/multimedia/Images/FR/NR/57/5e/ba/12213847/1507-1/tsp20200708070427/Le-Jeu-de-la-mort.jpg,External service called,pcapi.utils.requests,14109,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:32:20.028522207Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:32:16.389976423Z,projects/passculture-metier-prod/traces/85ed7bfc5adf4c8a913ca71b267208c7
efk0vjf4wt1vn,0.179539,200,https://images.centprod.com/3026900001000/66yE0fMOp2w2XiRpi-n0hbS1PKDegA8oitMNNhGbUu6rmbJEH-hSOw-cover-large.jpg,External service called,pcapi.utils.requests,14109,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:31:44.013883371Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:31:41.283997937Z,projects/passculture-metier-prod/traces/c30c2f5484340347ebf007f5edb0f93a
g3s609f40t7yu,0.034548,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811637958_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:31:15.017552793Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:31:14.839646036Z,projects/passculture-metier-prod/traces/f8cafa47f810b84779964097ba1028a6
1q5qoc0f3y8743,0.217233,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811637958_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:31:05.013820193Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:31:02.886540946Z,projects/passculture-metier-prod/traces/63a672bd57572036de6b3e2b9c575219
1rtmczpf58mlo7,0.111801,200,https://entreprise.data.gouv.fr/api/sirene/v3/unites_legales/334473352,External service called,pcapi.utils.requests,46271,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:26:59.011455128Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:26:58.342332051Z,63645b0f-671c-4a58-aa29-7d7cd0ee38b1
atq9sdf4bot94,0.188717,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811637835_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:25:49.017064413Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:25:46.343602323Z,projects/passculture-metier-prod/traces/8c53811057b479bd77a0e0e8926521d2
140qtwf4j6k9h,0.234971,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811637835_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:25:38.018662813Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:25:34.280353794Z,projects/passculture-metier-prod/traces/6345e61e71797d2372bff12f8baa909b
1t7vxvqf3s9584,0.047588,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811637460_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:24:05.015156100Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:24:04.516559108Z,projects/passculture-metier-prod/traces/fc6bd467b2c3366cda0eb6d43198c0c8
mrcwcqf3zjcnc,0.198525,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811637460_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:24:00.015363061Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:23:55.913244862Z,projects/passculture-metier-prod/traces/3f452cb81f8dc6548c43da6ebfcafcf2
zj6fbbf4ig2k5,0.103125,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811633882_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:15:43.014625721Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:15:39.869870718Z,projects/passculture-metier-prod/traces/b30c904c2273e562bf26d2b91802ce2a
ak30eff3oy14r,0.197031,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811633882_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:15:34.015610144Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:15:31.209247768Z,projects/passculture-metier-prod/traces/e2d530d14337dd36063599a6ff94f69d
1bgcil6f3yatku,0.068504,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811633875_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:13:25.014808713Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:13:20.397007849Z,projects/passculture-metier-prod/traces/e3bb6ab08278f7fb630d395c0c5b61bc
z8nafyf3j11k4,0.212199,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811633875_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:12:55.012406761Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:12:50.504331437Z,projects/passculture-metier-prod/traces/0cb180042546c67e0b4f80c0491086a3
ldof7af3whgqu,0.136873,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811631659_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:10:53.016627536Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:10:48.332632650Z,projects/passculture-metier-prod/traces/4814637cda4bcbd0379516af7e015261
5juwlsf3jttgm,0.180189,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811631659_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:10:35.015140888Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:10:33.954894834Z,projects/passculture-metier-prod/traces/8785e83ccad2f93fb93b5bee88da76c8
mrcwcqf3nnfg3,0.077083,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811631642_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:09:03.023289979Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:09:00.543057647Z,projects/passculture-metier-prod/traces/8730d7d537f815cfe7e8a03d3c54ae5d
14ivsqsf3in5im,0.151391,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811631642_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:08:49.013811145Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:08:48.048263760Z,projects/passculture-metier-prod/traces/377555d0f8d33bc34550a8c5d5fce51d
12uk33mf3yllqz,0.068217,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811630942_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:07:30.012256344Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:07:25.761930180Z,projects/passculture-metier-prod/traces/e1559dc2693cc436396e11ae23923216
1k1vg8if3dhwi5,0.143229,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811630942_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-url0,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T14:07:14.010186612Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4nvjt,passculture-metier-prod,k8s_container,INFO,2021-04-29T14:07:12.653533995Z,projects/passculture-metier-prod/traces/0da9818514427b7fe738ca94fa7503d4
zj6fbbf3x8fb5,0.073297,200,https://static.fnac-static.com/multimedia/Images/FR/NR/fb/67/ca/13264891/1507-1/tsp20210219173124/Jvlivs-II.jpg,External service called,pcapi.utils.requests,19330,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T13:53:08.015755024Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T13:53:05.631649598Z,projects/passculture-metier-prod/traces/7d3004bcc7190729b5ea15c39fffb132
148u8uf3l43sw,0.066808,200,https://static.fnac-static.com/multimedia/Images/FR/NR/fb/67/ca/13264891/1507-1/tsp20210219173124/Jvlivs-II.jpg,External service called,pcapi.utils.requests,19330,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T13:53:00.014291919Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T13:52:55.427225437Z,projects/passculture-metier-prod/traces/772c450ddbe745c9aa3a748ddf0fa686
pt8hu8f3tjb8e,0.17357,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811630034_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T13:52:33.014895128Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T13:52:31.584554477Z,projects/passculture-metier-prod/traces/f803c35053692c8f5b7f02857d6e8f0d
1j8d7txf3t0nsm,0.394931,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811630034_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T13:52:20.023694654Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-w64qp,passculture-metier-prod,k8s_container,INFO,2021-04-29T13:52:15.124913526Z,projects/passculture-metier-prod/traces/1a9272c30baa681518951c387d5bbc6b
u9zv0f3pm801,0.087407,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811627386_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T13:50:48.013908223Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-xmkgj,passculture-metier-prod,k8s_container,INFO,2021-04-29T13:50:46.546881954Z,projects/passculture-metier-prod/traces/899e3a8cad4ebbcf23b4213a6b078969
5a8jkgf31qrx0,0.281576,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811627386_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-1d9bbe60-3o17,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T13:50:30.015894721Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-9rhd6,passculture-metier-prod,k8s_container,INFO,2021-04-29T13:50:29.875523772Z,projects/passculture-metier-prod/traces/80c29ffbf3c01be4cfeb4152eef2abe5
1b69ffgf3umj6s,0.086146,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811627157_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-423cc15f-p0zu,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T13:48:38.023926039Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-4dlrp,passculture-metier-prod,k8s_container,INFO,2021-04-29T13:48:35.356313958Z,projects/passculture-metier-prod/traces/6e688192b75ab4692dc406395c5d7c9b
3byxg5f43uyru,0.18222,200,"https://e-leclerc.scene7.com/is/image/gtinternet/9782811627157_1?op_sharpen=1&resmode=bilin&fmt=pjpeg&fit=fit,1&wid=450&hei=450",External service called,pcapi.utils.requests,156718,gke-cluster-metier-p-node-pool-metier-d01006a7-7wer,production,pcapi,fd4894567,api,projects/passculture-metier-prod/logs/stdout,2021-04-29T13:48:19.026762723Z,cluster-metier-production,pcapi,europe-west1,production,production-pcapi-api-fd4894567-42vpx,passculture-metier-prod,k8s_container,INFO,2021-04-29T13:48:15.637926283Z,projects/passculture-metier-prod/traces/ee04b09ad7e6fe959522a725b8cbdc97
